,text,label
1157,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1158,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1159,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1160,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1161,Is there a difference between texas and new york?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=660&cHash=634f2f35103b7d18f916fb3dd406e665
1162,"Guide me to 
                    aims and rema launch kigali city framework for noise and air quality monitoring campaign?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1163,"Where do you get 
                    aims and rema launch kigali city framework for noise and air quality monitoring campaign?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1164,"Where can I find information about 
                    aims and rema launch kigali city framework for noise and air quality monitoring campaign?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1165,"What is the link to the 
                    aims and rema launch kigali city framework for noise and air quality monitoring campaign?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1166,"How do you get 
                    aims and rema launch kigali city framework for noise and air quality monitoring campaign?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1167,"What can you tell me about 
                    aims and rema launch kigali city framework for noise and air quality monitoring campaign?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1168,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1169,Is there a rema website for texas news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1170,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1171,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1172,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1173,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1174,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1175,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1176,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1177,Is there a rema website for texas news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=659&cHash=ae9244f49800e4f476d9fcebe82ac7f5
1178,"Guide me to 
                    rwanda welcomes cop27 outcomes on climate damages fund and keeping 1 5 degree goal alive?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1179,"Where do you get 
                    rwanda welcomes cop27 outcomes on climate damages fund and keeping 1 5 degree goal alive?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1180,"Where can I find information about 
                    rwanda welcomes cop27 outcomes on climate damages fund and keeping 1 5 degree goal alive?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1181,"What is the link to the 
                    rwanda welcomes cop27 outcomes on climate damages fund and keeping 1 5 degree goal alive?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1182,"How do you get 
                    rwanda welcomes cop27 outcomes on climate damages fund and keeping 1 5 degree goal alive?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1183,"What can you tell me about 
                    rwanda welcomes cop27 outcomes on climate damages fund and keeping 1 5 degree goal alive?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1184,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1185,Is the state of texas a government agency?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1186,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1187,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1188,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1189,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1190,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1191,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1192,Is there a difference between true and false news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1193,Is there a difference between true and false?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=657&cHash=87e998b29eed4eb1a24e27ced67ab541
1194,"Guide me to 
                    rwanda launches new eur 46m facility to finance public sector climate action?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1195,"Where do you get 
                    rwanda launches new eur 46m facility to finance public sector climate action?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1196,"Where can I find information about 
                    rwanda launches new eur 46m facility to finance public sector climate action?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1197,"What is the link to the 
                    rwanda launches new eur 46m facility to finance public sector climate action?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1198,"How do you get 
                    rwanda launches new eur 46m facility to finance public sector climate action?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1199,"What can you tell me about 
                    rwanda launches new eur 46m facility to finance public sector climate action?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1200,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1201,Is the state of texas a government agency?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1202,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1203,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1204,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
1205,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=651&cHash=db3a3468eaf7cd1c989928b5703fcc1c
